operator_initials,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,poly_min_size,poly_min_size_high_certainty,most_recent,location_num,OBJECTID,FEATURE_TY,province,Area_km,PROV_CODE,DIST_CODE,district,Shape__Are,Shape__Len,x,y
JL,FALSE,1,2020,9,3,1,0,FALSE,0,NA,NA,NA,NA,1,5047466,86,District Town,Luapula,2407.17244394,104,104009,Mwense,2505354993.95483,348131.952929265,28.69441336279321,-10.559789003626166
JL,FALSE,2,2023,6,12,1,0,FALSE,0,NA,NA,NA,NA,1,5047466,86,District Town,Luapula,2407.17244394,104,104009,Mwense,2505354993.95483,348131.952929265,28.69441336279321,-10.559789003626166
JL,FALSE,1,2023,7,24,1,0,FALSE,0,NA,NA,NA,NA,1,5120065,39,District Town,North-Western,21864.5027691,108,108004,Kasempa,23316738920.9683,1008269.54191512,26.236829567992093,-13.47513515854939
MV,FALSE,1,2023,7,29,1,0,FALSE,0,NA,NA,NA,NA,1,5102506,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.70421103529076,-12.89662126678664
MV,FALSE,2,2021,10,13,1,0,FALSE,0,NA,NA,NA,NA,1,5102506,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.70421103529076,-12.89662126678664
MV,FALSE,3,2017,7,17,1,0,FALSE,0,NA,NA,NA,NA,1,5102506,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.70421103529076,-12.89662126678664
MV,FALSE,4,2016,8,7,1,0,FALSE,0,NA,NA,NA,NA,1,5102506,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.70421103529076,-12.89662126678664
MV,FALSE,1,2020,7,7,1,0,FALSE,0,NA,NA,NA,NA,1,3512405,20,District Town,Central,11991.1176826,101,101003,Chitambo,12657639562.4683,1020342.45038621,30.162841954439067,-12.349249208511877
MV,FALSE,1,2024,7,27,1,0,FALSE,0,NA,NA,NA,NA,1,5105681,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.55695640373993,-12.99644217186482
MV,FALSE,2,2019,9,3,1,0,FALSE,0,NA,NA,NA,NA,1,5105681,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.55695640373993,-12.99644217186482
MV,FALSE,3,2019,6,5,1,0,FALSE,0,NA,NA,NA,NA,1,5105681,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.55695640373993,-12.99644217186482
MV,TRUE,1,2023,9,17,5,0.1471908808184997,FALSE,0.0514030601270925,737.725547384446,515.2683563077844,NA,NA,1,5218000,101,District Town,Western,10682.4293677,110,110012,Senanga,11605040120.1348,677733.207181346,23.62918957952749,-16.667491040866487
MV,TRUE,2,2019,6,29,1,0,FALSE,0,NA,NA,NA,NA,1,5218000,101,District Town,Western,10682.4293677,110,110012,Senanga,11605040120.1348,677733.207181346,23.62918957952749,-16.667491040866487
MV,FALSE,1,2022,7,22,5,1.746949575024612,TRUE,1.746949575024612,22422.42846356553,22422.42846356553,NA,NA,1,5221916,21,Provincial Town,Southern,5153.65671015,109,109002,Choma,5657493528.59131,517808.187014823,26.872359883177623,-16.79433809695129
MV,FALSE,2,2018,9,15,5,0.1361833150019311,FALSE,0.1361833150019311,2039.741196291268,2039.741196291268,NA,NA,1,5221916,21,Provincial Town,Southern,5153.65671015,109,109002,Choma,5657493528.59131,517808.187014823,26.872359883177623,-16.79433809695129
MV,FALSE,3,2017,9,23,5,0.181890272127617,FALSE,0.181890272127617,2637.2503337492253,2637.2503337492253,NA,NA,1,5221916,21,Provincial Town,Southern,5153.65671015,109,109002,Choma,5657493528.59131,517808.187014823,26.872359883177623,-16.79433809695129
MV,TRUE,1,2022,10,6,4,0.4209845608353806,TRUE,0.4209845608353806,1448.369879765363,1448.369879765363,NA,NA,1,5107007,51,District Town,Copperbelt,926.602912545,102,102005,Luanshya,982833240.166016,170348.886270193,28.479152896241143,-13.02898847831871
MV,TRUE,2,2021,6,2,5,0.2439753699982876,FALSE,0.2439753699982876,1219.6908093767356,1219.6908093767356,NA,NA,1,5107007,51,District Town,Copperbelt,926.602912545,102,102005,Luanshya,982833240.166016,170348.886270193,28.479152896241143,-13.02898847831871
MV,TRUE,3,2020,9,3,5,0.2461461939099988,FALSE,0.1056654303622057,352.1710486254412,353.53482655191056,NA,NA,1,5107007,51,District Town,Copperbelt,926.602912545,102,102005,Luanshya,982833240.166016,170348.886270193,28.479152896241143,-13.02898847831871
MV,TRUE,4,2020,8,21,4,0.0898136509300201,FALSE,0.0402045318382936,449.0014108949803,401.98519070161694,NA,NA,1,5107007,51,District Town,Copperbelt,926.602912545,102,102005,Luanshya,982833240.166016,170348.886270193,28.479152896241143,-13.02898847831871
MV,TRUE,5,2018,9,16,1,0,FALSE,0,NA,NA,NA,NA,1,5107007,51,District Town,Copperbelt,926.602912545,102,102005,Luanshya,982833240.166016,170348.886270193,28.479152896241143,-13.02898847831871
MV,TRUE,6,2018,8,31,1,0,FALSE,0,NA,NA,NA,NA,1,5107007,51,District Town,Copperbelt,926.602912545,102,102005,Luanshya,982833240.166016,170348.886270193,28.479152896241143,-13.02898847831871
MV,TRUE,7,2018,8,13,1,0,FALSE,0,NA,NA,NA,NA,1,5107007,51,District Town,Copperbelt,926.602912545,102,102005,Luanshya,982833240.166016,170348.886270193,28.479152896241143,-13.02898847831871
MV,TRUE,8,2017,6,23,1,0,FALSE,0,NA,NA,NA,NA,1,5107007,51,District Town,Copperbelt,926.602912545,102,102005,Luanshya,982833240.166016,170348.886270193,28.479152896241143,-13.02898847831871
MV,TRUE,9,2016,9,9,1,0,FALSE,0,NA,NA,NA,NA,1,5107007,51,District Town,Copperbelt,926.602912545,102,102005,Luanshya,982833240.166016,170348.886270193,28.479152896241143,-13.02898847831871
MV,FALSE,1,2016,6,30,1,0,FALSE,0,NA,NA,NA,NA,1,5113464,115,District Town,North-Western,14027.1466439,108,108009,Zambezi,14868238225.6169,841223.645597269,22.90884261397376,-13.217447002353149
MV,TRUE,1,2023,8,30,3,1.8055322302702128,TRUE,0,9087.490011767804,NA,NA,NA,1,5158886,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.91811279370516,-14.749444098766526
MV,TRUE,1,2023,9,27,1,0,FALSE,0,NA,NA,NA,NA,1,5080528,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.37890676682766,-12.046828256919044
MV,TRUE,2,2021,8,3,1,0,FALSE,0,NA,NA,NA,NA,1,5080528,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.37890676682766,-12.046828256919044
MV,TRUE,3,2020,9,4,1,0,FALSE,0,NA,NA,NA,NA,1,5080528,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.37890676682766,-12.046828256919044
MV,TRUE,4,2018,7,3,1,0,FALSE,0,NA,NA,NA,NA,1,5080528,113,Provincial Town,North-Western,3338.971941,108,108008,Solwezi,3519685756.75195,412479.700901142,26.37890676682766,-12.046828256919044
MV,TRUE,1,2022,6,23,4,0.2851035408061002,FALSE,0.2851035408061002,2865.2913354420584,2865.2913354420584,NA,NA,1,3504043,74,District Town,Muchinga,17235.3951942,106,106005,Mpika,18018852493.9521,1001049.24372721,31.434356858051235,-11.826157726704926
MV,TRUE,2,2020,9,9,5,0.1654588823671501,FALSE,0.0419897637450007,831.4251037475144,421.99796486871753,NA,NA,1,3504043,74,District Town,Muchinga,17235.3951942,106,106005,Mpika,18018852493.9521,1001049.24372721,31.434356858051235,-11.826157726704926
MV,TRUE,3,2020,8,27,5,0.046827341286688,FALSE,0.046827341286688,470.6155747773082,470.6155747773082,NA,NA,1,3504043,74,District Town,Muchinga,17235.3951942,106,106005,Mpika,18018852493.9521,1001049.24372721,31.434356858051235,-11.826157726704926
MV,TRUE,4,2019,6,25,1,0,FALSE,0,NA,NA,NA,NA,1,3504043,74,District Town,Muchinga,17235.3951942,106,106005,Mpika,18018852493.9521,1001049.24372721,31.434356858051235,-11.826157726704926
MV,TRUE,5,2018,6,9,5,0.4742192625064463,TRUE,0.4742192625064463,2382.94072232857,2382.94072232857,NA,NA,1,3504043,74,District Town,Muchinga,17235.3951942,106,106005,Mpika,18018852493.9521,1001049.24372721,31.434356858051235,-11.826157726704926
MV,TRUE,6,2016,6,16,1,0,FALSE,0,NA,NA,NA,NA,1,3504043,74,District Town,Muchinga,17235.3951942,106,106005,Mpika,18018852493.9521,1001049.24372721,31.434356858051235,-11.826157726704926
MV,FALSE,1,2016,6,30,1,0,FALSE,0,NA,NA,NA,NA,1,5111375,39,District Town,North-Western,21864.5027691,108,108004,Kasempa,23316738920.9683,1008269.54191512,25.93327560207352,-13.17567405756501
MV,TRUE,1,2021,9,11,1,0,FALSE,0,NA,NA,NA,NA,1,1055607,88,District Town,Muchinga,4382.86933236,106,106006,Nakonde,4896603974.77148,476400.91460614,32.785128139665126,-9.511225518999687
MV,FALSE,1,2024,10,5,1,0,FALSE,0,NA,NA,NA,NA,1,1387405,42,District Town,Luapula,8007.50407829,104,104004,Kawambwa,8292352663.61548,562865.314585543,29.210092115566425,-9.694106314775375
MV,FALSE,1,2023,8,8,1,0,FALSE,0,NA,NA,NA,NA,1,5137461,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.596456953622244,-14.031642800241457
MV,FALSE,2,2020,6,19,1,0,FALSE,0,NA,NA,NA,NA,1,5137461,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.596456953622244,-14.031642800241457
MV,FALSE,3,2019,10,29,1,0,FALSE,0,NA,NA,NA,NA,1,5137461,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.596456953622244,-14.031642800241457
MV,FALSE,4,2018,9,23,1,0,FALSE,0,NA,NA,NA,NA,1,5137461,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.596456953622244,-14.031642800241457
MV,FALSE,5,2016,9,11,1,0,FALSE,0,NA,NA,NA,NA,1,5137461,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.596456953622244,-14.031642800241457
MV,FALSE,1,2023,7,26,1,0,FALSE,0,NA,NA,NA,NA,1,5137972,50,District Town,Central,9200.7885202,101,101007,Luano,9858520454.29248,695550.477882012,29.216784247234624,-14.044827215999437
MV,FALSE,1,2020,6,6,2,0.0083303394506524,FALSE,0,83.27322182677784,NA,NA,NA,1,5139956,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.24522245212309,-14.14218561196929
MV,FALSE,2,2019,9,14,1,0,FALSE,0,NA,NA,NA,NA,1,5139956,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.24522245212309,-14.14218561196929
MV,FALSE,3,2016,9,19,1,0,FALSE,0,NA,NA,NA,NA,1,5139956,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.24522245212309,-14.14218561196929
MV,FALSE,4,2016,7,27,1,0,FALSE,0,NA,NA,NA,NA,1,5139956,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.24522245212309,-14.14218561196929
MV,FALSE,1,2023,9,29,1,0,FALSE,0,NA,NA,NA,NA,1,1382159,76,District Town,Northern,4194.20194006,107,107006,Mporokoso,4330287198.49561,483952.334463717,29.92690045070855,-9.381593221454928
MV,FALSE,2,2017,10,6,1,0,FALSE,0,NA,NA,NA,NA,1,1382159,76,District Town,Northern,4194.20194006,107,107006,Mporokoso,4330287198.49561,483952.334463717,29.92690045070855,-9.381593221454928
MV,FALSE,1,2016,6,30,1,0,FALSE,0,NA,NA,NA,NA,1,1382032,76,District Town,Northern,4194.20194006,107,107006,Mporokoso,4330287198.49561,483952.334463717,29.81767233643764,-9.373445968980008
MV,FALSE,1,2020,6,6,1,0,FALSE,0,NA,NA,NA,NA,1,5138095,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.22626042028796,-14.060922379981282
MV,FALSE,2,2016,7,27,1,0,FALSE,0,NA,NA,NA,NA,1,5138095,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.22626042028796,-14.060922379981282
MV,FALSE,1,2023,9,24,5,0.0277485384828831,FALSE,0.0277485384828831,138.65133240928424,138.65133240928424,NA,NA,1,5156311,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,27.691166329444805,-14.732088842973138
MV,FALSE,2,2018,8,26,5,0.0422423441150629,FALSE,0.0197879358951618,211.07076886705116,197.7490338191148,NA,NA,1,5156311,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,27.691166329444805,-14.732088842973138
MV,FALSE,3,2017,7,17,4,0.0138890791945209,FALSE,0.0138890791945209,69.39853202371253,69.39853202371253,NA,NA,1,5156311,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,27.691166329444805,-14.732088842973138
MV,FALSE,1,2016,6,30,1,0,FALSE,0,NA,NA,NA,NA,1,5171605,48,District Town,Western,10265.9865382,110,110004,Luampa,11097085359.1577,615729.996322168,24.06408919135864,-15.102835914386796
MV,FALSE,1,2023,7,8,1,0,FALSE,0,NA,NA,NA,NA,1,5235978,43,District Town,Southern,18030.4365897,109,109005,Kazungula,19818811088.8892,1066274.00948602,25.81884144125072,-17.19769694731771
MV,FALSE,2,2019,8,9,1,0,FALSE,0,NA,NA,NA,NA,1,5235978,43,District Town,Southern,18030.4365897,109,109005,Kazungula,19818811088.8892,1066274.00948602,25.81884144125072,-17.19769694731771
MV,FALSE,3,2017,8,31,1,0,FALSE,0,NA,NA,NA,NA,1,5235978,43,District Town,Southern,18030.4365897,109,109005,Kazungula,19818811088.8892,1066274.00948602,25.81884144125072,-17.19769694731771
MV,FALSE,4,2016,8,2,1,0,FALSE,0,NA,NA,NA,NA,1,5235978,43,District Town,Southern,18030.4365897,109,109005,Kazungula,19818811088.8892,1066274.00948602,25.81884144125072,-17.19769694731771
MV,FALSE,1,2023,7,23,1,0,FALSE,0,NA,NA,NA,NA,1,5153434,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.972092953692663,-14.643389969309318
MV,TRUE,1,2023,9,16,1,0,FALSE,0,NA,NA,NA,NA,1,5149093,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.599770220826784,-14.50163225283181
MV,TRUE,2,2019,10,29,1,0,FALSE,0,NA,NA,NA,NA,1,5149093,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.599770220826784,-14.50163225283181
MV,TRUE,3,2019,8,7,3,0.1233696211668636,FALSE,0,616.8170804340041,NA,NA,NA,1,5149093,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.599770220826784,-14.50163225283181
MV,TRUE,4,2019,6,13,2,0.1338179183385681,FALSE,0,1338.111579989803,NA,NA,NA,1,5149093,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.599770220826784,-14.50163225283181
MV,TRUE,5,2017,9,4,1,0,FALSE,0,NA,NA,NA,NA,1,5149093,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.599770220826784,-14.50163225283181
MV,TRUE,6,2016,8,4,1,0,FALSE,0,NA,NA,NA,NA,1,5149093,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.599770220826784,-14.50163225283181
MV,TRUE,7,2016,6,8,1,0,FALSE,0,NA,NA,NA,NA,1,5149093,19,District Town,Central,5214.07471969,101,101002,Chisamba,5613847509.104,426827.051332472,28.599770220826784,-14.50163225283181
MV,FALSE,1,2019,10,19,5,0.0538190128383469,FALSE,0.0471448501225061,268.9342669272724,471.1669077711326,NA,NA,1,5226935,43,District Town,Southern,18030.4365897,109,109005,Kazungula,19818811088.8892,1066274.00948602,26.186702244101284,-16.937393615479444
KL,FALSE,1,2023,8,1,1,0,FALSE,0,NA,NA,NA,NA,1,5185003,72,Provincial Town,Western,6020.34606727,110,110007,Mongu,6497432813.41797,436304.907259204,23.668267383705523,-15.449433701871074
KL,FALSE,2,2018,7,4,1,0,FALSE,0,NA,NA,NA,NA,1,5185003,72,Provincial Town,Western,6020.34606727,110,110007,Mongu,6497432813.41797,436304.907259204,23.668267383705523,-15.449433701871074
KL,FALSE,3,2017,9,17,1,0,FALSE,0,NA,NA,NA,NA,1,5185003,72,Provincial Town,Western,6020.34606727,110,110007,Mongu,6497432813.41797,436304.907259204,23.668267383705523,-15.449433701871074
KL,FALSE,1,2018,10,14,1,0,FALSE,0,NA,NA,NA,NA,1,5174895,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.0929278918455,-15.191571726460833
KL,FALSE,2,2017,8,28,1,0,FALSE,0,NA,NA,NA,NA,1,5174895,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.0929278918455,-15.191571726460833
KL,FALSE,3,2016,8,12,1,0,FALSE,0,NA,NA,NA,NA,1,5174895,6,District Town,Central,8210.22858036,101,101001,Chibombo,8842455943.29541,587720.314097949,28.0929278918455,-15.191571726460833
KL,TRUE,1,2023,8,3,1,0,FALSE,0,NA,NA,NA,NA,1,5128501,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.039553616748982,-13.72729035126831
KL,TRUE,2,2020,10,17,1,0,FALSE,0,NA,NA,NA,NA,1,5128501,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.039553616748982,-13.72729035126831
KL,FALSE,1,2023,8,3,1,0,FALSE,0,NA,NA,NA,NA,1,5121300,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.02012755987878,-13.510387499928614
KL,FALSE,2,2017,6,4,2,3.443880885694865,TRUE,0,35458.55360816666,NA,35458.55360816666,NA,1,5121300,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.02012755987878,-13.510387499928614
KL,FALSE,3,2016,8,2,1,0,FALSE,0,NA,NA,NA,NA,1,5121300,75,District Town,Copperbelt,6124.96407611,102,102008,Mpongwe,8867034850.26025,841619.881242094,28.02012755987878,-13.510387499928614
KL,TRUE,1,2023,7,16,4,0.1860772606610146,FALSE,0.1860772606610146,464.8396932458109,464.8396932458109,231.61577439638108,231.61577439638108,1,5106265,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.317228869056635,-13.014930672050308
KL,TRUE,2,2019,9,16,1,0,FALSE,0,NA,NA,NA,NA,1,5106265,52,District Town,Copperbelt,13548.7526261,102,102006,Lufwanyama,12034770829.1384,720450.378526025,27.317228869056635,-13.014930672050308
KL,TRUE,1,2023,7,24,1,0,FALSE,0,NA,NA,NA,NA,1,5120065,39,District Town,North-Western,21864.5027691,108,108004,Kasempa,23316738920.9683,1008269.54191512,26.236829567992093,-13.47513515854939
KL,TRUE,1,2018,10,3,4,0.3098404989927762,FALSE,0.2674443408646678,442.5784759998748,534.8268651330628,205.6723126782216,452.0434509687955,1,5133803,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.54000900267712,-13.896421849035953
KL,TRUE,2,2018,9,16,4,0.2918284156316441,FALSE,0.2153543187002942,583.5890572416037,717.7652102987237,339.4314051563332,587.8751574684921,1,5133803,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.54000900267712,-13.896421849035953
KL,TRUE,3,2016,9,1,3,0.3101533337735368,FALSE,0.2047285108363375,775.2927086313259,1023.5210367138912,308.96583202662293,462.7638183729815,1,5133803,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.54000900267712,-13.896421849035953
KL,TRUE,1,2018,10,6,1,0,FALSE,0,NA,NA,NA,NA,1,5128827,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.733099770105856,-13.732435532730667
KL,TRUE,2,2016,9,1,1,0,FALSE,0,NA,NA,NA,NA,1,5128827,36,District Town,Central,9707.13406543,101,101006,Kapiri Mposhi,10387712168.9067,707195.067101974,28.733099770105856,-13.732435532730667
KL,FALSE,1,2023,7,24,1,0,FALSE,0,NA,NA,NA,NA,1,5171629,48,District Town,Western,10265.9865382,110,110004,Luampa,11097085359.1577,615729.996322168,24.482392768826912,-15.107879807500575
KL,FALSE,1,2024,8,27,1,0,FALSE,0,NA,NA,NA,NA,1,5062566,64,Provincial Town,Luapula,7675.62771499,104,104006,Mansa,8024316755.64209,590806.056663182,28.862556495732075,-11.15545729747778
KL,FALSE,2,2019,6,14,2,0.1640436286891071,FALSE,0,1640.820347716176,NA,1640.820347716176,NA,1,5062566,64,Provincial Town,Luapula,7675.62771499,104,104006,Mansa,8024316755.64209,590806.056663182,28.862556495732075,-11.15545729747778
KL,FALSE,1,2024,8,11,1,0,FALSE,0,NA,NA,NA,NA,1,5063118,12,District Town,Northern,5174.6320673,107,107001,Chilubi,5393979371.13989,420304.923390837,29.97000634894012,-11.173630220530136
KL,FALSE,2,2018,8,27,1,0,FALSE,0,NA,NA,NA,NA,1,5063118,12,District Town,Northern,5174.6320673,107,107001,Chilubi,5393979371.13989,420304.923390837,29.97000634894012,-11.173630220530136
KL,FALSE,1,2023,6,12,1,0,FALSE,0,NA,NA,NA,NA,1,5047466,86,District Town,Luapula,2407.17244394,104,104009,Mwense,2505354993.95483,348131.952929265,28.69441336279321,-10.559789003626166
KL,FALSE,2,2020,9,3,1,0,FALSE,0,NA,NA,NA,NA,1,5047466,86,District Town,Luapula,2407.17244394,104,104009,Mwense,2505354993.95483,348131.952929265,28.69441336279321,-10.559789003626166
KL,TRUE,1,2020,9,8,4,0.21149963728793791,FALSE,0.21149963728793791,1266.6194489021066,1266.6194489021066,833.8497830403206,833.8497830403206,1,1045543,102,District Town,Northern,5214.99293472,107,107010,Senga Hill,5358976288.38477,591894.427434648,31.611147224629907,-9.201089565713376
